rh.pial.DK.frontalpole,lh.pial.DK.frontalpole,rh.pial.DK.rostralmiddlefrontal,lh.pial.DK.rostralmiddlefrontal,rh.pial.DK.parsorbitalis,lh.pial.DK.parsorbitalis,rh.pial.DK.medialorbitofrontal,lh.pial.DK.medialorbitofrontal,rh.pial.DK.rostralanteriorcingulate,lh.pial.DK.rostralanteriorcingulate,rh.pial.DK.parstriangularis,lh.pial.DK.parstriangularis,rh.pial.DK.lateralorbitofrontal,lh.pial.DK.lateralorbitofrontal,rh.pial.DK.superiorfrontal,lh.pial.DK.superiorfrontal,rh.pial.DK.caudalanteriorcingulate,lh.pial.DK.caudalanteriorcingulate,rh.pial.DK.parsopercularis,lh.pial.DK.parsopercularis,rh.pial.DK.caudalmiddlefrontal,lh.pial.DK.caudalmiddlefrontal,rh.pial.DK.temporalpole,lh.pial.DK.temporalpole,rh.pial.DK.insula,lh.pial.DK.insula,rh.pial.DK.entorhinal,lh.pial.DK.entorhinal,rh.pial.DK.precentral,lh.pial.DK.precentral,rh.pial.DK.posteriorcingulate,lh.pial.DK.posteriorcingulate,rh.pial.DK.superiortemporal,lh.pial.DK.superiortemporal,rh.pial.DK.postcentral,lh.pial.DK.postcentral,rh.pial.DK.transversetemporal,lh.pial.DK.transversetemporal,rh.pial.DK.paracentral,lh.pial.DK.paracentral,rh.pial.DK.middletemporal,lh.pial.DK.middletemporal,rh.pial.DK.parahippocampal,lh.pial.DK.parahippocampal,rh.pial.DK.inferiortemporal,lh.pial.DK.inferiortemporal,rh.pial.DK.supramarginal,lh.pial.DK.supramarginal,rh.pial.DK.fusiform,lh.pial.DK.fusiform,rh.pial.DK.bankssts,lh.pial.DK.bankssts,rh.pial.DK.isthmuscingulate,lh.pial.DK.isthmuscingulate,rh.pial.DK.precuneus,lh.pial.DK.precuneus,rh.pial.DK.superiorparietal,lh.pial.DK.superiorparietal,rh.pial.DK.inferiorparietal,lh.pial.DK.inferiorparietal,rh.pial.DK.lingual,lh.pial.DK.lingual,rh.pial.DK.cuneus,lh.pial.DK.cuneus,rh.pial.DK.pericalcarine,lh.pial.DK.pericalcarine,rh.pial.DK.lateraloccipital,lh.pial.DK.lateraloccipital
1.1303037190745118,1.3610291506335952,1.4130208182138717,1.4182118974942408,1.1309433302200147,1.1592665463758491,1.3689321563921288,1.3576500629508599,1.3825189862973335,1.2655239141203194,1.6215678376530378,1.4700960671686913,1.2382186664733872,1.164596732622673,1.485706847415868,1.421348951639343,1.216728156025825,1.2235804958685694,1.365263778165613,1.1857426944419576,1.3268431844700759,1.2832509018411316,1.2484498577307148,1.171374233622364,1.6461767096134208,1.5339410417455797,1.2768662925340186,1.452143646639451,1.494194823840942,1.7096530532141876,1.2794934521138142,1.207088417031199,1.3280710381090493,1.8525244887311019,1.2688282432289149,1.193437611005233,1.1660788787171543,1.6115119900930401,1.4048670714117621,1.4878067816793215,1.3077292756920091,1.457432355735115,1.3032753490471434,1.5002836426282027,1.3399996946551043,1.5194861411958451,1.2860233236504475,1.4632685121867814,1.2129710817759671,1.5161816667234085,1.3724084613257936,1.3666304761963395,1.536138470269597,1.4529914869012088,1.2637028028946486,1.3245724026881265,1.504896389040988,1.421559061276493,1.378531072726223,1.4164607755896614,1.2014766282448042,1.47526895163556,1.1940883078514881,1.1867234936446036,1.0716548423381744,1.184413678697919,1.2237692981551243,1.3013098856371748
1.3610291506335952,1.4212099446586484,1.2058255032249965,1.3718966396760717,1.2292305926388214,1.327573417757509,1.3599530622810772,1.4829785763594823,1.293136581968135,1.2611711760957378,1.2650781048189632,1.6213691130636476,1.1367873779025877,1.1835867823987256,1.5805096446798959,1.439053235019707,1.2113484080580186,1.201606934612679,1.269300949010887,1.3664441332170745,1.3385693062811737,1.3911521959191453,1.1247158940231359,1.2129506538472545,1.6455419485649667,1.5248937153546642,1.2252416961011174,1.1435147338257021,1.6139620057736326,1.7100433562188144,1.2394005837473379,1.195532571267075,1.7561714114699172,1.2970925458647953,1.4390716583206042,1.3878004676513573,1.5799798546183432,1.3398294643827744,1.3151407055814126,1.4354390421536076,1.3023313193634607,1.2773667879459187,1.3118731391625023,1.3245176257286582,1.3632568439102672,1.3446511821557903,1.5304237494634314,1.4862799224077818,1.4318447367984575,1.2860453834229753,1.336083193539693,1.320255846025639,1.4922772416675998,1.478267892870316,1.453817062225332,1.2241908557297183,1.4704842652542067,1.5518574472586137,1.460852141620958,1.328780285700829,1.3456791861757822,1.3051082962068585,1.3664825733613175,1.4089441897724657,1.3165999673484794,1.261351121039027,1.2954289769730765,1.3712300213838624
1.4130208182138717,1.2058255032249965,2.052531642074432,1.8369880384833044,1.2995744742053534,1.4419648147741548,1.3249199484691918,1.426243525446795,1.517808512722208,1.492460762590937,1.3682006146351184,1.5908848735230428,1.7700842474945604,1.683038071196457,1.5939935608756455,1.6584889135588368,2.5178584400967554,1.2610828257448412,1.36547710090485,1.4095024107519818,1.4701214736010355,1.377275046910946,1.4934864309306282,1.4458822796884254,1.4198073134211568,1.791547195186088,1.5699293556263574,1.6403657695972147,1.4094573885616362,1.49153233060484,1.7895083763830433,2.198552865546306,1.4440334675467417,1.6163348024123323,1.3354603694511678,1.4162083258606313,1.425912202627218,1.4710521646135621,1.7188977001679093,1.6455371058620447,1.2478381745157272,1.4043531996483023,2.084361930291769,1.8399430126177427,1.7242738870057501,1.4263294536343165,1.5566368558305268,1.3622047508096957,1.5841047579402974,1.4695932502194595,1.3038936276490638,1.2964241420146305,1.8532133135326465,1.5666478425984873,1.4374255590139466,1.5351779598833102,1.4554427369220415,1.525643171591806,1.5370902738561578,1.4006825566062697,1.6210348012164093,1.524403083828689,1.4700471736300398,1.456866454732498,1.260315474426598,1.2547639541296984,1.3839742550376806,1.4097849294863878
1.4182118974942408,1.3718966396760717,1.8369880384833044,1.844842710013576,1.4326062193549152,1.5238682061689894,1.2627432331515218,1.3592905838111857,1.6100711111151869,1.4306175144851379,1.508555291879415,1.490322035444796,2.114037181944144,1.823540068119407,1.541251761419359,1.456339705069548,1.2521724613208505,2.4874835318060513,1.4824691197713924,1.3032509871294633,1.5067851665927,1.3709127697810097,1.8160542635957617,1.3767812690885444,1.8040966638121645,1.380297157403887,1.566303382931964,1.7538769185236276,1.7787493273656032,1.295962734745327,2.2578800614736534,1.820150428640591,1.4077891915688667,1.6802821077864316,1.3207704077900646,1.4547485316477824,1.4773411799918494,1.4066629340446088,1.7102137180636574,1.6670875205044706,1.5160486784377094,1.366563838163878,1.9536583726694496,1.9058738998606999,1.4556293302221783,1.6730737351611926,1.427825335443991,1.3609662200424721,1.4565624276679598,1.4998194914318428,1.4164664244697371,1.3550081354909895,1.679979218352743,1.7743932403940252,1.4974573754747713,1.4939344106734658,1.6005412611908014,1.4236760428715594,1.6174344016454634,1.4175001906601095,1.5078154900770233,1.6865313251903529,1.3809811847171667,1.578223615328758,1.2363703270770507,1.3660978176128091,1.2268659573437795,1.4488563649817057
1.1309433302200147,1.2292305926388214,1.2995744742053534,1.4326062193549152,1.2916673473621831,1.1955121663240795,1.3477245484043299,1.160676068022351,1.3519396118518285,1.4252526818305638,1.4485374932006199,1.5444596287751493,1.1503601394329992,1.3587141176205617,1.4534553696590324,1.3256837460734199,1.3191151855520082,1.3295380681825735,1.342974188103061,1.5517104197987186,1.456737907578932,1.4260801650688897,1.388252022163175,1.3060881413126422,1.273625348961209,1.9849807785926663,1.246856121389866,1.2654463797637394,1.4357810791286552,1.5667304635062587,1.269040959066693,1.3155670187271604,1.5585853032499775,1.4597263611423477,1.3983244209636998,1.5251205671419756,1.3114974562633253,1.454561906551355,1.3126900810165587,1.5007163696464054,1.3028493337056877,1.4301890643902566,1.4166599906587214,1.402475921304838,1.324668544782043,1.444063501143576,1.3379954906165628,1.3947370602162013,1.4287752129918594,1.3630388261401274,1.5366152548895622,1.316288552527789,1.5023858177852414,1.4801523691028244,1.1908853369334538,1.4533605101892861,1.3853251352511062,1.3881999886504843,1.5156268353984994,1.432244083582756,1.3449178936481823,1.3449498529649326,1.3507604585609427,1.3774314008772455,1.3030082670635228,1.7377401721559513,1.3386609760416528,1.333914257874383
1.1592665463758491,1.327573417757509,1.4419648147741548,1.5238682061689894,1.1955121663240795,1.2552127163766815,1.3176459244660397,1.3116271272310762,1.5506102976406213,1.3302783034111108,1.3173082444437563,1.4039357008301798,1.396976594971184,1.2919967587116574,1.358195838692434,1.3690206658585329,1.4802356149752531,1.4173159139477876,1.4329967466394602,1.2946788146250183,1.4672679764782361,1.4454974524165884,1.3696309667053927,1.2981717262842765,1.8988168460664976,1.4399406721751373,1.341727956902933,1.3929780519201511,1.550720160002935,1.4293156336549337,1.4918046962405387,1.2806039412297472,1.3956948274159018,1.4706263896874592,1.4599935392120125,1.3059234438462988,1.348988482012028,1.2562992229453198,1.515707734459426,1.3383739860083828,1.4013822639935118,1.2872683366007749,1.2931095967630037,1.25015293794811,1.2979771840198848,1.3157484549821878,1.4343719613335144,1.3916721290473808,1.274247300683776,1.3553912639655494,1.4055984115926359,1.393704860891503,1.392261215358072,1.2395791670858847,1.4989244628250489,1.3101254641457667,1.3661556571611786,1.3051446236780166,1.370071561028142,1.3614425134263317,1.434119034238306,1.2173351403872317,1.260292411234481,1.5532099982645053,1.4880089154368081,1.257423446110454,1.2933990695010353,1.3722762565238882
1.3689321563921288,1.3599530622810772,1.3249199484691918,1.2627432331515218,1.3477245484043299,1.3176459244660397,1.16995771033428,1.262142391555684,1.3434405951000732,1.3304866877175583,1.7085708880864325,1.8169437946382068,1.2862373585689455,1.3168590308564292,1.4088135949207545,1.3201778672226805,1.331763618100023,1.2775913435696524,1.6454686927333904,1.6697085577614033,1.360552578888098,1.3799693854301698,1.3475814010370504,1.2869666633597168,1.7435619488498753,2.0132571500093883,1.2923802113754839,1.2954011729882051,2.627356809815906,1.4094643738938561,1.3682433736415873,1.3662186300311787,1.4042539284875242,1.4237156196794296,1.37068474453293,1.2794122759733035,1.354266752825504,1.3283430865240602,1.3763515607006873,1.4285871915324138,1.280823078718333,1.364098457748334,1.380722901757052,1.305501845056324,1.350218948762697,1.4094830515503987,1.2540443287069665,1.229803127969049,1.3674572939732623,1.492908819370397,1.5081361122747312,1.2381921422530484,2.16230355985038,1.7095069534227663,1.388667236108576,1.5777840845239262,1.8380866698349894,1.9135855997736564,1.2698441275978138,1.6073522755438854,1.3160583993871657,1.4950699117908888,1.644515223461326,1.3793880280522834,1.5302015749675562,1.6197590709292646,1.4477103156794626,1.5843581300216358
1.3576500629508599,1.4829785763594823,1.426243525446795,1.3592905838111857,1.160676068022351,1.3116271272310762,1.262142391555684,1.446719740251292,1.2782820196624909,1.2141912235833063,1.6302306768371426,1.500440122989479,1.172908324450522,1.2249407868662878,1.3898572238056677,1.2670502680946711,1.2647771480853567,1.311470360333532,1.4871108134518936,1.462813136985577,1.4054057328667007,1.3868512696500535,1.3022515898105365,1.3862890079097674,1.5898176400854658,1.5635680244099592,1.3602749146848405,1.3330426604378784,1.341917279076162,2.6144960655043676,1.4333132584681778,1.3678895182362218,1.3921303481894902,1.4685032044605104,1.351282158997288,1.4630332156433277,1.3690264140502757,1.2313782214184006,1.3618225593271478,1.3353891611592372,1.4396369549192343,1.3992425895474512,1.476565895373415,1.3026340253267643,1.4222020231533956,1.2887945416852526,1.1142279797399974,1.4896672460786526,1.3930287658411842,1.2993704098251337,1.4211554123666326,1.2402097918149526,1.8450197668024972,1.6708971675411066,1.642987776514827,1.4627481492102652,1.580591418086484,1.6308348721125092,1.531361144632923,1.3723966740746127,1.3990287700523267,1.3714188004764216,1.2774746307768616,1.6427591268790829,1.4781761551500592,1.5037188062778097,1.4186181368400046,1.3928039113754183
1.3825189862973335,1.293136581968135,1.517808512722208,1.6100711111151869,1.3519396118518285,1.5506102976406213,1.3434405951000732,1.2782820196624909,1.6788550231783008,1.6595331904217108,1.4830094483913414,1.46795850272518,1.907933511298687,1.9040725412218398,1.4714884470094771,1.6006000223766605,1.8272683074375329,1.6990739963680421,1.5116563123516993,1.5224705368988949,1.513329092724335,1.4117221040119248,1.7608172853404471,1.8416622543222732,1.6911845189537373,2.0410642183955816,2.1009963351252847,1.5754614817951411,1.7597210315458882,1.6863837010109888,1.650445604334075,1.5781245753556488,1.5111842595957536,2.0622958616168754,1.578404516051753,1.295108924140739,1.4345582963410064,1.4461710646836319,1.5329359180552762,1.6945001261567223,1.3247180890845507,1.5170913941630992,2.7060429837093527,2.916692306190601,2.031761539211708,2.3669398369377754,1.4968047561030973,1.323047760893558,1.7499055252821012,1.8820033621215893,1.4113809598611515,1.5700489607398054,2.0552666011355187,2.477499896240411,1.4681553849133928,1.5302251326685172,1.5526335657826633,1.627141576988239,1.5411486845785645,1.2656782876300658,2.0193758788646465,2.175120885530831,1.4236102582236285,1.345166799525493,1.3611458756953916,1.5188886159101547,1.2724919745062848,1.4252450534796943
1.2655239141203194,1.2611711760957378,1.492460762590937,1.4306175144851379,1.4252526818305638,1.3302783034111108,1.3304866877175583,1.2141912235833063,1.6595331904217108,1.6887604579811135,1.417891428038032,1.4664004061539324,2.01563604774102,1.5696892985880866,1.3388277377996733,1.5283912070673122,1.6529343197219577,1.6270542157810226,1.7957583685013438,1.5509347930805641,1.5546402412800298,1.4866232543195288,2.195331904270746,1.2944304028517233,2.2551530457935733,2.189425636202909,1.4617420305583873,2.020749658564235,1.9334352956297653,2.3682807406294053,1.5899867481273973,1.5287567543564518,1.5155954297351806,1.992221914100675,1.5376907675358056,1.4318479749099509,1.4343858757496037,1.365567988231922,1.644447425396633,1.7018987010083433,1.4460244658051848,1.456165678141192,2.5851679567725565,2.207141980085523,2.365850111237377,2.000236280687236,1.4422810627779916,1.4744145771546016,1.8074556319819597,1.733725072881538,1.3145179551473793,1.4182383632530746,2.7408310226178774,1.8542456078440126,1.5215786342896631,1.4452516733509242,2.173917511859112,1.7468621444646781,1.4015745973498333,1.1536816566007158,2.1037993736676035,1.9723148389199538,1.4211541730991315,1.376010330192412,1.4283052667367535,1.5700793958845851,1.3859500143157215,1.4063253742374122
